id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,1.5602799833187209e-80,6.152977218719307e-174,3.9716771547449226e-86,3.0378952209534846e-25,0.0,9.839277321734893e-71,7.943530110880575e-109,1.1949163316566447e-109,4.3789366952275973e-104,4.170931804586095e-240,1.7652125044649273e-53,9.432628944582532e-150,3.281969142831897e-123,3.8271685432971427e-109,1.505531408444998e-148,5.692624919382724e-142,1.4049151431259547e-125,9.841233923395638e-71,1.202580708418631e-35,4.047887980577692e-136,6.485740736745809e-84,8.604264157918824e-59,1.5755408599882407e-37,1.6652491398197297e-51,3.7566921232607716e-49,3.5843511318694195e-52,3.916128011578463e-77,4.0904278714525207e-29,3.019178163833194e-28,2.696909327884718e-40,2.6378126340827387e-25,1.2017167200867657e-35,5.834306071383968e-84,1.7816678235314999e-81,1.8912881294584756e-55,1.2837540861757109e-176,1.5062182974676807e-78,7.211311277372491e-73,6.269629393671419e-77,1.187579453779138e-38,4.428555017318316e-49,2.1775444976995288e-114,3.916875309900549e-100,0.500815221048224,4.570865376427121e-72,4.1339324893450306e-64,2.84722168329545e-96,6.670970974206632e-171,1.8152804299166647e-108,3.9899381067515864e-55,1.0298368348107397e-47,7.266638948000614e-72,5.556724076863812e-29,1.8658121684830275e-58,2.76874827847755e-57,9.148630650819446e-44,2.8634109246998407e-74,2.492138615524895e-97,4.6338326433288576e-29,3.366741764345307e-95,1.998928395889452e-67,2.1505604060337954e-114,6.864916282229487e-51,1.9304188353604727e-160,2.6614387201919324e-119,6.310095349733969e-83,8.979770012735487e-57,8.521170532452869e-34,1.1291269165917165e-46,9.348056625617371e-16,1.886017122667633e-31,7.185242198403288e-103,2.3019315464286287e-88,1.8211246522092e-23,2.0341327967265574e-183,1.1391439316485963e-128,6.248292973262115e-61,1.0631075892014384e-27,3.606707014808921e-157,1.5917779297964455e-23,4.900421965519008e-82,1.9100541969995447e-29,1.7482791547694977e-144,6.256854327950152e-60,3.1278440303307304e-118,2.99294941059759e-120,1.398805097989811e-18,2.981748379892598e-46,1.0409224277014754e-158,1.0670110413561445e-130,3.5454223640813503e-66,4.4757242104196626e-119,1.93460435201243e-72,5.5889191469894425e-77,8.681489733959735e-73,1.518113895589535e-104,0.49918477895177515,6.235440745291984e-59,1.3228471815171373e-65
36,1.1272290037371995e-11,1.5989935366351083e-60,7.842284624345499e-141,8.696859886980074e-42,6.441746277896433e-258,1.0554840501039188e-46,6.545610923097931e-163,1.5722249984967824e-79,1.423621446451546e-35,2.9612726981827094e-87,0.12491266134034633,1.8467235806826615e-83,1.7587018239580575e-86,1.585085156349501e-46,2.553628270883792e-86,8.657353997079002e-173,2.811203323378004e-28,3.2913527071181346e-74,3.1614155870630964e-94,5.98014428833023e-104,0.1249252288748687,6.3114988995527975e-28,1.925004427063673e-77,1.1198147730713477e-87,1.7513354197006174e-149,4.7328330055885515e-83,6.778681012705023e-13,1.550692403993517e-83,5.497012813190387e-87,3.433296874000356e-111,1.2290989321650475e-123,8.291183536431044e-06,1.047860529277621e-62,1.2106884545833975e-58,2.285697934174803e-155,7.879318459675678e-136,6.302904591819361e-171,8.86691571289302e-150,1.5847244961680685e-149,1.3645688137688058e-97,5.459888058123295e-141,8.450912029100032e-46,7.22693702913702e-164,1.7081578022960377e-94,6.273398002426962e-66,1.1065581134066312e-115,0.1249252288748687,8.621596409334377e-174,6.043488006811208e-68,4.4111923219086235e-49,2.164722958781703e-77,0.1249252288748687,1.776272343359634e-70,1.8802818556306859e-31,0.0006024447108490435,2.6036056545144722e-42,0.1249252288748687,3.6684219611363246e-237,4.0665697906144727e-122,1.1785166502621705e-149,2.015417509911907e-143,1.4426333146150844e-132,7.695568826034468e-98,1.0338915659898389e-215,0.1249252288748687,2.3899649436864517e-45,1.4575784897821013e-45,9.866389150131683e-139,3.290353798569993e-43,3.0796470621191402e-68,3.3180821482230137e-80,1.4838121179606168e-156,1.6135742821358655e-103,2.3945525934584956e-92,0.1249252288748687,9.928182818808229e-25,1.7919976819470095e-131,3.962313566840691e-27,6.292371642248166e-10,8.531325337415099e-93,6.267121834189895e-52,7.42930025401701e-94,5.332083640047529e-257,0.1249252288748687,1.9245379270668262e-106,6.377298006162432e-168,3.088255020191428e-73,5.300900325799388e-143,2.396308109093459e-39,7.103596114899934e-190,1.4710258157573907e-123,8.304709067172088e-107,1.3415171086325536e-64,9.580630297780328e-23,5.203657812174906e-44,2.4189886409493016e-77,1.1433572496128673e-104,1.902453423528771e-66,1.2316281870844805e-54
39,2.8448183387869236e-29,2.24957720587693e-123,3.24198983609431e-112,1.473932733913302e-13,4.4488431010357405e-297,1.2852005636300181e-55,1.445277718077066e-126,1.3931858190001629e-86,7.852372442738949e-75,7.811753707678167e-112,1.205690061852974e-52,1.6508619914730522e-149,6.292008293444764e-48,6.6368589014723026e-133,2.07809184235456e-158,2.969636087413025e-214,1.9461747050027415e-87,7.890537655918505e-84,2.5034090764887366e-145,2.355668256218663e-124,2.781497607524155e-86,1.3256069945807722e-68,2.1880111777035807e-81,1.6120893110204575e-113,3.0194984383868585e-111,5.597973025471489e-106,0.01894328785688071,6.035917457013277e-60,3.350595117000738e-89,7.730346245468073e-95,6.98302029903626e-117,1.2446929457821365e-13,1.1687085368025294e-46,2.247626291543909e-70,1.8697460845614784e-115,5.5554476505793145e-173,2.3007381998639896e-135,7.839259952766509e-121,1.1830306810045072e-117,2.2306011124540595e-83,1.3099520862916774e-117,8.001842669128973e-47,3.621732979162768e-137,1.2776304292284846e-66,3.673407870561055e-61,1.6967326983804158e-95,0.16350945213740653,1.6612993547178003e-212,1.4173995368277783e-96,9.254275872736606e-87,6.775158320144363e-52,0.16350945189044683,8.127153648334535e-55,2.42527320672583e-43,0.16350945213244883,4.499944302175045e-35,0.16350945213779647,3.3207221467031155e-153,2.1203138676369117e-50,4.093058172545994e-101,5.726318141822487e-79,2.271556523432534e-100,2.147865901056276e-95,8.72642752711684e-165,9.51813469406144e-36,0.16350945169484382,1.1108604884573136e-66,2.604278563935048e-104,1.550560654314906e-23,1.708768670568848e-35,7.46007110781048e-81,1.6512032018935835e-112,7.664566457364617e-94,2.7111594317290074e-69,6.527205199519888e-78,0.16350945213783477,1.0978912421535307e-11,7.45730482883423e-59,1.0427583235281357e-61,1.2003950934523665e-79,8.069187837900819e-84,2.919141256626556e-65,1.3800145881564106e-157,1.0911867339485734e-12,6.889117834288015e-76,2.8223984519053584e-48,8.806065747793022e-52,9.652402689154182e-73,1.7509144261682416e-130,1.1496882020016536e-178,3.402100291557134e-54,1.7204292297368989e-128,1.4567109409450157e-49,1.2656106838702653e-79,1.0715394437606751e-50,1.134498631285428e-123,2.343183403492274e-68,4.464932095815293e-83,2.2837101534878412e-79
41,2.295255457675071e-39,3.317072402497883e-104,5.099223066118222e-84,2.4625495701524074e-19,0.0,5.54198523460844e-61,1.1084413392753474e-120,9.943392908101761e-49,2.010387278746703e-39,1.8955310199458246e-192,0.6318614514554085,3.9418131669248304e-104,4.064917249223704e-74,9.241355344060019e-84,7.5262516326010885e-106,3.4237247473806925e-162,8.840728908899071e-68,2.6639924467845718e-62,1.6282493202049922e-86,9.801675049670635e-121,8.162007902116047e-25,2.288116822699617e-39,4.4498561804363994e-60,2.0373722821317798e-100,3.1345455585228337e-116,1.7900680525854167e-82,1.1983440931956798e-31,1.5522381829134825e-72,1.8861859706174335e-63,3.478704444262872e-75,1.087391039258218e-66,2.288264274375797e-06,1.8513617247287062e-78,1.9030762791489485e-76,1.3579963713717707e-80,2.677030321317067e-115,9.682660629467699e-111,4.611584470885095e-127,6.655407528352478e-126,1.8067235592940807e-81,4.8060083132668997e-91,1.9345155491052206e-70,2.3699485791852146e-84,1.70119922867916e-60,4.782463798181387e-36,8.529156911447806e-72,2.0074882283155858e-51,2.5243489188578916e-162,2.8220097090496265e-76,6.864388577502215e-16,6.208391085461982e-74,5.89809923424253e-47,4.14843760003675e-60,3.7729287551376676e-64,6.702783471369938e-52,7.06333017071429e-44,1.2702267168322577e-56,7.286833076137458e-168,3.5210123130984065e-54,2.838603107057364e-128,1.0283574714942964e-132,7.214094441644755e-97,2.3813065799766214e-100,9.046759204336874e-196,3.764546116629626e-63,6.3899037046962055e-90,1.1867263591702365e-42,6.012490543241949e-79,2.530966300100693e-34,6.657314819256603e-42,2.810186095136043e-80,7.347777562605243e-135,2.6730207803761948e-111,5.0212096093087806e-42,4.122645493437283e-98,8.572171340567736e-109,3.606789936491006e-110,3.171731947058087e-66,3.127314436936475e-129,1.8374757461390013e-65,1.1929248782627918e-78,5.469527972788203e-34,2.9614487072247164e-182,2.784515205155113e-38,1.210197977420859e-80,3.474710491406614e-148,7.741923886123052e-56,1.3413441795809481e-87,3.8022807296931675e-153,1.3633299026804351e-101,3.594430471993658e-42,8.041979912994784e-111,3.7300098341658336e-25,5.954700276361e-20,0.3681362602803164,1.3602331127132283e-84,6.831380635305937e-72,1.3015426212472692e-106,1.812904213947363e-71
44,7.90483396159448e-74,2.6289736720171397e-153,5.3643691092384204e-101,5.99812292885077e-09,0.0,2.817208281499874e-71,7.74656015073509e-108,6.921504817208484e-84,7.673469040938694e-79,2.9102254162351273e-219,2.162081915071394e-62,1.5591906094637449e-125,3.462206220397468e-77,1.0474763330040538e-70,1.3594723167320613e-140,1.6868856588593842e-153,1.0299354440676585e-123,7.421059961550773e-50,5.937550189224505e-128,9.034246641856257e-102,3.393556201153386e-73,2.356826427065571e-59,5.867299541807094e-38,5.219814624259054e-60,5.1809402694064686e-92,9.218551702913516e-43,7.239866900359678e-68,1.6456621425948237e-85,1.3505930675522402e-33,2.908483594721916e-52,8.411648916320021e-37,2.627002175578647e-31,1.0795165997909864e-83,1.7388595066101984e-47,2.579403463419129e-63,9.69735912282126e-165,2.0186714894125095e-81,1.470267114515073e-79,1.0137362496613325e-75,8.116262037993146e-41,9.318808777431396e-72,2.0780980601670154e-85,8.877300927025615e-144,3.4164146297055924e-36,6.591463246893707e-92,1.7542593678834007e-43,3.1793753700145785e-39,1.631387557933515e-172,2.221656702975995e-94,7.655169111328476e-90,6.611145661987297e-33,1.0615448593739512e-64,0.9987164641732414,1.0784546888058665e-13,8.704354140502075e-25,2.2293940988576523e-12,3.8539141599800684e-61,2.241998668156278e-110,5.997686873143053e-45,1.6072761265692842e-107,7.159704344056182e-109,1.1620657999062841e-95,1.6784546830655898e-52,9.243600479736183e-181,2.0199393312496576e-125,6.891217594100478e-51,2.0149504050334144e-53,4.571357576114947e-55,5.128603615464779e-30,0.001283529826277855,3.741023076737814e-42,7.301139327768618e-116,2.950324218978307e-118,1.6112468135849611e-40,6.250411136794368e-154,5.587600595471257e-86,1.624057213713494e-64,5.97940358966203e-73,4.110528389460674e-149,2.9722092253130003e-33,5.903517120271474e-70,4.1031529463437034e-23,6.001500561639456e-155,7.89118760942919e-34,3.258725038549516e-113,1.4654581882738957e-109,2.052495288608169e-14,2.209046893055488e-55,3.424618201381042e-199,1.7616878474789242e-174,3.0880102149539214e-63,3.9412875001697116e-140,1.995073784020431e-55,6.868176073819791e-55,4.1987262805087736e-41,5.092674667707838e-124,7.090550748481643e-23,3.928138119914567e-134,9.881011475318786e-57
46,1.2360314671666503e-73,8.115804858701721e-126,3.04921829447572e-90,9.493997236426408e-16,0.0,4.309051651404874e-73,4.4926533517094436e-125,3.599162851533408e-120,8.445412880968271e-83,3.663966141457402e-171,1.1328677358802987e-32,3.9481474249143056e-146,2.4882009391100054e-75,4.568320711266587e-109,2.885270664593971e-141,4.256477072940513e-174,3.5235374040712874e-96,7.074324588612352e-94,2.107401578303189e-84,7.593509202302738e-115,5.444298485209596e-53,2.4007836774319468e-58,4.038056968261394e-45,1.14536514607041e-75,4.0796818724683757e-109,1.590542534910504e-59,2.8494877682194503e-48,1.029914554475259e-45,6.394248731226142e-64,4.350462615699112e-69,2.5380679108756915e-85,9.7534757018898e-15,6.130993180288117e-55,3.044402831219061e-51,9.145350666844166e-86,6.771176149013813e-159,7.317128399726918e-117,6.585776015053109e-115,9.04690985092685e-106,3.0580736541942067e-65,4.147891406990958e-108,1.708016984523633e-48,4.1524800347480425e-147,4.322670857338684e-57,8.068637267571393e-86,1.2992276612635928e-49,0.38283047886142413,2.6889594091856805e-203,2.5390201820174488e-98,1.5642010819578345e-76,1.3583293516509941e-44,0.38281993764555,9.764128881014714e-26,3.1989424732577715e-26,1.9799713536627368e-21,8.95405432055571e-25,0.23434958349301518,1.0369839649911901e-154,2.498906932510484e-58,5.335291215641305e-118,1.9572036253369785e-51,2.819558836418579e-113,7.555008423629672e-46,3.828712859607894e-214,3.334579880279128e-60,1.4794472246838542e-26,9.833554933021066e-36,1.2847293860856236e-93,5.6951200377608486e-39,1.6802769645829474e-41,1.4132150985572607e-51,1.754043323934312e-144,7.718507219993704e-100,7.904036024002184e-82,6.038904225670908e-53,3.0338108144273705e-33,4.501420656376741e-75,2.0034419240203758e-44,5.208774325587597e-107,4.102388697656577e-42,2.8257010886058053e-77,3.246035558253755e-65,1.870289360664274e-202,1.3499207160282734e-20,1.2980621820394054e-115,1.4761961762574754e-117,1.797487515570353e-20,1.6154909402595566e-72,1.0365848827023258e-124,1.751772175417546e-184,4.1896404841376533e-100,3.7615283497575636e-93,1.629454198840869e-66,8.460909808272592e-56,3.1761499267986487e-41,6.886173626811532e-100,4.119595148772206e-58,1.1626512444685981e-74,2.365994999340339e-69
47,2.897068112458e-78,3.254310155839868e-149,2.400855644139328e-68,2.5933792129686777e-21,0.0,2.8844760183679485e-44,2.334834961016332e-61,9.125197577287323e-89,7.390058769844277e-73,8.925822844565065e-250,7.525317275082594e-52,1.66248623313e-152,1.4445706567809296e-91,2.792948792591888e-96,5.670958913369462e-152,1.0378577861340698e-136,1.119279102901929e-137,3.219036981873081e-58,7.124663421116909e-137,1.0988700538666286e-103,5.172426882528322e-74,6.69322781396274e-87,2.5878553615518e-53,3.5279887257663345e-101,2.9463709379683134e-109,3.687657335562e-84,4.5516838981793497e-63,2.442781160741516e-94,1.9493699251660097e-54,3.126482484433149e-49,1.2536077372539998e-59,0.24816589249467436,9.943005042662625e-49,0.2506249494429465,1.198314379158574e-60,3.0209595269769924e-165,7.883065482838912e-43,8.796870158776641e-88,4.4833858253276045e-85,4.933588225429038e-36,2.6081092077939545e-20,2.373503252656756e-69,1.0003957776261852e-123,1.1926363504701595e-55,1.1375172503275451e-103,0.2506249494429468,3.012349830092291e-49,4.3468959017854486e-150,2.077957238438768e-93,2.6489806762239984e-89,7.512202585865827e-42,4.0633481728439465e-40,1.6017442385881494e-22,1.3353588695255427e-52,3.567445121279146e-34,1.1756346878300488e-18,4.323692199362787e-95,6.339896191590069e-131,0.25058420861932673,5.302260411395078e-65,5.162411528215556e-98,2.790775218881979e-110,1.6303465716518843e-79,6.061457697559196e-136,3.196761213336416e-125,3.3303739323578795e-56,1.0508960239391164e-79,1.0583957816415457e-53,9.236232484952243e-29,5.0953576408111496e-20,9.130851050651274e-64,4.251336837374755e-87,1.077189626552669e-126,2.4934754626635196e-62,4.212161295574753e-171,2.4297804809567645e-124,1.107446100573775e-56,5.400089677857049e-78,1.2313304864123893e-129,1.0561056132216887e-13,5.424290272133046e-49,2.3998561184010233e-28,2.2411847935185674e-79,9.573897113623238e-51,2.9021614188698726e-91,1.3529531428232604e-100,5.525975777318296e-35,3.3163281725076106e-47,7.462200716220714e-215,7.012630417048801e-172,1.3005262012077018e-56,4.967473239561712e-148,8.326904336200878e-57,9.609313352768535e-84,2.390175873174963e-41,2.287765982265147e-128,3.202142234342076e-57,2.429484205596931e-152,4.574690991977515e-83
51,3.081697910621257e-67,4.592151134651568e-117,1.9367687182642246e-65,1.0454926794778794e-22,6.277104787341641e-279,7.786200940717292e-55,4.8605207543791625e-91,1.2049866912172119e-42,3.0664299665721096e-57,2.2500158526406383e-229,2.9328680546305644e-27,8.392335329812621e-116,5.53218620737661e-106,4.6023006922847077e-97,8.551296754337924e-145,1.1152563167054617e-150,3.72038824315333e-92,5.393848880606663e-62,3.898852175757643e-104,1.147742698277835e-100,3.816909155033403e-81,8.900353263722917e-59,3.722599006547983e-49,4.5122665368977285e-79,4.614637878192315e-103,6.047480060633581e-67,1.6918747311865394e-50,2.3441247634114686e-87,1.0356768922846218e-46,2.861509718227873e-55,3.444977167524407e-32,5.147025176602115e-35,8.049631273213553e-53,1.5103373021624067e-76,2.8920371328239614e-70,4.140285127668466e-139,1.729719027612373e-80,3.8680751683072e-92,2.8131005150459464e-94,4.264631522334413e-58,1.2995513722382909e-52,1.2708027148284696e-106,1.718119442162837e-87,4.766631628183832e-42,1.850771557355628e-60,5.67689536574955e-69,2.9263819383004506e-123,1.0036836185741559e-134,1.7212695865507547e-94,6.182215118926313e-70,3.240310961478312e-44,1.7453949556844272e-88,4.3958794610781845e-53,6.996770195394861e-61,5.918883590141486e-48,1.5782779207411302e-45,8.00908133301627e-90,1.1579540930805933e-120,6.673550720562529e-36,1.5992025596898055e-91,1.7615726919208857e-104,6.2510843891799576e-89,8.187786279817609e-88,8.044105190194056e-170,3.3686363967486403e-90,7.016058270434168e-79,2.325856809280941e-62,1.717687302190637e-44,2.7095954670432122e-19,4.756254529810237e-06,9.10156099528192e-47,2.5966036598275996e-108,8.58059229388005e-107,0.9999952437454701,1.838354841220442e-195,4.544154280647379e-140,3.7608104089924546e-60,2.712326299473933e-63,5.9637356854437506e-149,4.5827657869295205e-40,1.1026102655371523e-74,1.437960445167354e-23,2.3246980020824996e-133,7.984189186376423e-61,1.64405278394328e-117,2.18021198924992e-91,1.1928202119554235e-31,5.255328617964185e-35,3.2800854732120936e-173,1.620449208316238e-141,1.149115013878017e-40,2.235044166150891e-147,1.6941878779436097e-48,1.3557976363423502e-61,4.12579425268568e-38,5.847445337081052e-97,1.1694744742586493e-37,3.1824687913266396e-136,3.0944521495451572e-61
52,4.585188800181188e-30,1.0627775923440926e-76,2.8313954821520606e-123,1.183916929491863e-38,8.135901868757588e-304,4.605207210370001e-92,1.3967972658801435e-123,4.301043657114611e-26,5.526869086456983e-32,2.9257487896696744e-120,5.016335568112407e-22,4.541279977130842e-22,1.8921870827870315e-88,0.9999999896024511,1.3493684292211616e-44,9.10992591912184e-161,1.1187041528333838e-57,1.9775866991010893e-11,4.995048664105064e-119,4.12171551294514e-54,1.4983535265832441e-36,9.348219533135989e-104,4.9645998719436873e-76,1.0177383235773354e-106,2.332136033548769e-135,1.051790554808751e-95,1.087923885301805e-23,1.466122304809581e-118,2.9152396077877244e-70,5.8071459411286536e-86,2.9630039770132855e-71,3.911367753486209e-44,1.3588631981521856e-93,1.9900431153754455e-66,3.616258507212024e-105,2.4941662097816458e-157,3.549331724034335e-112,1.5226621136246526e-125,3.861093950107052e-130,8.9460908624999e-95,1.3835396283178743e-114,1.7324302786113338e-60,1.1316681457801985e-127,7.006351607396467e-65,4.1551538915794446e-82,4.229937152385842e-62,1.0165715813838607e-71,8.054141542160833e-78,1.7879554207864396e-35,7.13742277417855e-35,2.487600372461824e-46,3.287843109487143e-88,1.0377773003212843e-08,2.6292547830103542e-37,3.08726165263062e-45,4.6602994324337533e-32,3.6308968501238305e-80,1.4031288254474376e-157,1.2452786629729243e-45,5.419955223497891e-114,2.2042988662342896e-130,1.0105710145454959e-122,1.1152958042840094e-98,2.0612903737197124e-172,1.138748152759526e-121,6.359826290393257e-74,8.740398273420505e-75,1.6847936175949164e-76,3.553096419554144e-46,2.1513870233072602e-19,8.442647810301674e-64,2.348240275938445e-100,2.4767495623058994e-143,1.704457778013347e-39,2.727939500445286e-109,1.223049974540991e-117,3.560145338630608e-101,5.425029947097807e-86,1.3274372502642835e-138,4.336279380848052e-54,2.4628173575162216e-40,5.413255642815271e-39,7.752896609145126e-158,4.643985929232079e-25,2.5916896735308746e-99,1.2600859368535094e-133,6.924020878911429e-19,1.4106192277264637e-80,2.3319200597769724e-211,5.755990676674942e-131,2.3991537698289024e-79,1.360852143662181e-127,1.694220815069811e-21,1.5369819483153113e-40,1.0014713090040028e-21,2.483044497033334e-41,1.938061001284208e-64,1.363121341409091e-168,2.156342199304035e-32
53,8.81625069866281e-71,2.357911801187892e-154,1.9925246490083103e-117,3.718016132933597e-25,0.0,6.690516881678003e-19,4.090702661869454e-31,3.4097433053244802e-71,5.020662552984266e-71,7.831373403716324e-152,1.7984791319482517e-66,8.643517971666609e-131,8.455721906447786e-98,1.4596825625575187e-115,1.8282567121177015e-132,5.6063807042369955e-164,2.0458096062065069e-131,2.2296703542654668e-59,2.0476135488227323e-88,1.8676718968865422e-124,1.6956713150138072e-70,1.8695368212710458e-112,2.76824546807888e-64,5.894195545092317e-111,1.2943838708295449e-96,7.530318207811953e-92,1.1558766749544669e-56,2.1168531937688925e-102,2.7635677125742583e-57,6.645714290085238e-70,2.202467179088571e-82,1.164958842904693e-45,5.140800472850655e-97,5.868684979365882e-68,3.734841102272863e-96,2.460904809806211e-129,8.251150694519424e-95,1.5584260302521968e-107,7.437463253984458e-104,4.026572206831223e-74,1.6024676454527379e-94,2.038613432248552e-107,2.6675903328068607e-135,1.3141798600121759e-65,6.596541418809868e-99,1.923287743311606e-61,7.868920659994819e-86,6.50392758469991e-159,1.2673865360943789e-104,1.648500680551503e-73,7.259235377008417e-47,1.4881051936097233e-67,1.9757487157759754e-59,4.5992749277843435e-59,5.0446632014056e-44,9.916757470568801e-48,7.763328229614835e-76,3.25450587475395e-151,3.5845385042299706e-31,0.2500018363334047,3.205475874922849e-83,1.1395395391564757e-96,7.67866340353868e-78,1.7485394130129096e-18,1.7696066999618043e-134,6.513329854105694e-67,5.813640813012517e-64,7.051544009283037e-68,2.2400185564536713e-34,2.5056863360427293e-16,6.069423771322036e-68,0.2500018363334047,5.0271254738045146e-114,3.1101035210906548e-65,9.113944963625397e-173,6.22520187656955e-129,2.8772772209776613e-37,6.60711942068117e-73,4.122383959294501e-62,2.057378379607016e-50,0.2500018363334047,7.387459132278627e-51,0.24999449099978557,2.6745602634521598e-49,1.1038032522239535e-70,1.9685382356675235e-114,8.945309625577759e-52,2.0074489694382923e-65,5.301467694813578e-218,2.047325540445607e-104,1.8949899289789425e-41,1.1842307874793135e-122,1.093773758987957e-54,9.736551957731685e-58,2.300230080179999e-57,1.7017853536557157e-131,7.424475914680249e-74,1.4950913679914815e-135,3.799003637469263e-99
