Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
3.3284964645027483e-07,7.812039090705231e-10,1.6711651417717286e-06,6.134217763773527e-06,2.085068150373057e-08,1.5339189707184663e-07,1.2115902536389837e-06,2.648825041306567e-09,1.1991735771048578e-10,2.912417428043419e-09,1.6071128773556553e-07,7.298288872894638e-08,8.525884967281161e-09,7.646716335686156e-09,1.388552589764369e-07,1.1139547016581785e-08,9.447832103131308e-09,8.339603648205006e-08,0.001957935337672768,1.4076774860326878e-08,2.89447961314755e-08,4.842160850218548e-07,3.240480246794217e-08,3.08498781430835e-07,0.00018605642533724205,1.840944756464069e-05,8.240601863822908e-08,4.814973306028649e-05,2.6421142442714623e-05,5.461889621320935e-07,5.1743687865716734e-05,1.2942396284188508e-07,5.684640761270035e-09,1.4296999716272074e-09,5.3250923789761956e-08,5.0952215018418914e-08,2.7715172125837207e-06,2.2235826939053977e-06,1.1763118907475622e-08,1.132407469644789e-06,1.2022142552389382e-05,1.0334643937316432e-08,6.672720567648753e-07,0.9958355904686014,8.321513338346606e-08,7.765819534811769e-08,1.6398133370287314e-08,8.635981109627978e-07,8.774671380538741e-07,5.9917347313803716e-05,1.1043447351694706e-07,1.2467348934522008e-07,6.638498909353487e-06,1.737704707331731e-08,2.4959162831651365e-09,1.3066906987129435e-09,7.534933165280697e-08,1.7706724570309177e-05,1.6921422113092912e-05,2.965536081595138e-07,0.0001351606762614184,1.111561012589807e-07,1.4481164675958409e-05,1.5110057428972377e-07,4.1273388875687945e-11,1.5006645572570935e-07,5.536401653216909e-08,3.2631830436423643e-06,1.4611306547081146e-08,2.9559085643530748e-06,2.2846007815830923e-06,8.582924642296676e-06,6.551289496446442e-08,0.0007019279234977663,4.1292330930068025e-09,3.2689095310221665e-07,2.2791331309855116e-05,9.588684960435895e-05,1.8641194184846133e-09,5.875991348392515e-06,3.0773019659354624e-09,1.681216875178896e-06,1.5421135463988812e-07,2.225779050162452e-09,6.50495475805124e-10,8.982756682061972e-06,0.0002805535547499767,4.3922956483567565e-06,1.5952776342582362e-07,5.8412171035203645e-06,7.369459143327822e-08,4.54228887652479e-07,1.8151708040284162e-06,6.678615741920035e-09,4.089965749973217e-10,6.402599051065581e-06,0.0004210972887628269,1.3628556818698404e-05,2.0228557296520425e-06
6.1648326378764435e-18,5.1381935989357693e-17,1.8662238755394524e-26,4.469377603121481e-25,9.72732220058343e-14,7.887066846053608e-14,2.089081707408734e-30,4.088154567292981e-20,3.0089794071594865e-19,7.036812684531273e-09,6.167712396362731e-11,1.879976240072613e-19,5.709810765274246e-19,7.120091513564945e-11,4.613591489302781e-12,1.2713721030739967e-18,4.263188810456418e-10,7.23876626977023e-24,3.911729655103758e-17,2.857766473209991e-25,1.7464559997788151e-12,1.0139165800847981e-11,4.000652799951437e-16,9.148262237037341e-17,4.866595985778788e-23,5.677107379427727e-20,6.628568370465043e-13,5.354994599742211e-22,1.181973476185486e-17,1.751875731131977e-17,2.076949947478446e-29,7.320286969839228e-14,5.5208526591453286e-17,1.2974705008843177e-10,2.0134985878505263e-24,1.4548382270459008e-11,4.0399826704216415e-26,1.424378931241248e-29,3.023645716727749e-19,7.547089831729528e-21,2.2235855585038305e-29,1.3140153025029295e-15,9.596346197005383e-22,1.8804520673906727e-27,2.8203744131439378e-15,8.913030604116889e-26,4.350494832052478e-06,2.729101377013072e-29,1.2363350892957137e-18,5.896431577760719e-14,9.585504375103988e-25,8.007784876933302e-08,3.57529639703284e-21,1.2081581793567201e-11,5.375878668798124e-09,1.8410312498915987e-13,3.3875257977801355e-07,1.5674419288303423e-28,5.7154922845042105e-30,6.1746364645311385e-21,2.882959237133187e-23,2.144480475537473e-18,1.7299356441546624e-18,3.3981067276182633e-20,1.970892800843654e-05,7.924424596530518e-15,1.133830756806868e-13,4.974917392881318e-31,7.355382157971022e-19,1.8015834539827229e-22,1.0480667152090271e-19,3.497362642105102e-22,8.047596365803724e-15,4.3286704555751913e-29,0.9999748101930209,2.247917333202917e-08,1.2910783504278797e-28,3.6316336558987624e-13,1.209023326216026e-07,7.009357935255025e-23,7.354753857923811e-10,1.4802323673656699e-28,3.783515403989077e-30,8.6952100125502e-08,7.388845516377875e-17,1.2827371709639523e-28,2.0151128034130603e-25,2.9225842954071536e-30,4.672702649033136e-07,3.129845684089451e-29,4.964644941674345e-27,9.12228156466948e-16,3.705367440261608e-19,5.169592514867969e-13,5.945016850097789e-26,3.3236129905112735e-24,6.276195075828539e-26,6.742850079766957e-11,1.2267166111389497e-17
3.130383287222756e-10,3.6676342473965137e-13,6.42945895637377e-15,1.0228691811934645e-12,1.1469284854434813e-12,4.5858879526724435e-10,1.655572967640044e-19,1.1364317335397033e-16,1.43337065862382e-15,8.518854566337184e-09,6.154933512681947e-11,1.4527582112686576e-17,8.846475153713925e-13,4.968481930342642e-15,1.19778719349068e-11,1.4417347084468795e-16,8.260806657309074e-09,2.1112398093840363e-18,3.903351215327286e-14,1.0421671059090854e-14,4.6065550168101965e-15,4.311528151483935e-09,1.209528207852394e-14,3.605688535622161e-17,6.737705337833338e-14,2.578188091114833e-16,1.1271361259964278e-06,1.1991877996351652e-09,1.1566174808778595e-16,1.1487244460556104e-14,1.3772934738757367e-23,1.372607570854778e-08,1.834134731791478e-12,6.334669607698572e-13,1.1561483608823965e-13,9.725069043613004e-13,1.484348240457742e-14,5.976231935497158e-17,1.3895176846277976e-08,2.3124424126743356e-12,2.0921330292352576e-17,1.0163902174272909e-08,1.0375226826342444e-11,9.511738125759141e-14,1.2626137917433021e-10,3.722231006848822e-17,1.3285565171378175e-08,9.321754693723445e-18,3.142964250812014e-14,8.443462574217572e-13,8.540174431691778e-13,2.4366591875244288e-06,1.5974132488287431e-16,1.9660901913562344e-11,6.294380471833296e-08,6.370420049318028e-12,1.2743398699911854e-07,1.2271961809455082e-15,5.124381941660381e-13,1.7897497578027043e-11,1.4226329813035957e-13,1.0905062389238105e-10,2.5739745137552925e-15,4.0618851258078774e-10,3.914057144930656e-08,1.3441850893091673e-11,8.17700193701887e-12,7.117481464920149e-18,1.2554015459222958e-08,3.9961350516496265e-13,1.304078570210606e-17,1.162454581821654e-15,6.852077188922321e-10,3.2973582499460646e-18,2.1157908966387545e-09,0.9999957014449561,2.0122760124861657e-10,1.2491141549079214e-09,2.6011010354335413e-07,1.0144699758447979e-16,4.9729507697816506e-14,9.642249665229085e-18,1.569991388003888e-15,5.08756534153634e-08,3.3682782402966244e-10,1.0512741114589938e-13,1.157784570644549e-16,6.690785977618108e-17,8.213112561153785e-09,1.6601342442451747e-15,1.5546475132211044e-12,2.08986249381278e-15,7.134974619778778e-14,4.212833845757033e-15,9.34091312440354e-14,1.0180687717952836e-14,9.091454661021525e-13,9.396147809335824e-08,1.0452296511222468e-14
6.5900252643385435e-09,5.090188836251876e-10,3.499157828374642e-08,2.1975340506820512e-08,2.1540017711295106e-09,2.988872042693273e-09,2.3188672644509438e-11,1.4236248211352992e-08,7.833947122861134e-10,1.4786752189521337e-09,0.9999158869418121,5.4400423803425e-10,3.0633589908828357e-09,3.701101817971224e-08,3.049467320240226e-09,4.1336655186397084e-11,5.854091598478698e-08,2.5963412148570464e-11,3.126708418754656e-08,3.7939720158633105e-11,2.49375770350748e-08,4.991581998108205e-07,1.1649304319735727e-08,4.047690208912577e-10,7.87055512492033e-11,4.9270227408483044e-11,7.373582644044265e-09,5.403746383079194e-11,1.6749636934501113e-09,3.3740517883698304e-10,7.11596013545533e-09,3.758019296971858e-05,2.6722511143281936e-08,5.2032725725236065e-09,7.741096487145808e-10,3.581958126460533e-07,1.3440082514326498e-11,1.874486798171291e-13,1.5653647616052397e-11,3.585556787503433e-15,1.2360441676384506e-13,9.207745378778392e-11,2.087422719863301e-08,6.50756921443702e-10,3.960921544075513e-06,2.224282789282031e-09,1.8458815747831584e-05,2.1209905882517726e-13,4.207511412398747e-11,1.4009144133752977e-05,3.5317263017189777e-12,2.8160399642753342e-09,2.407760105402122e-10,5.211651938658542e-08,5.6021251179877936e-11,4.184889108274165e-08,6.242596741420597e-08,8.666660167576077e-13,2.7028128403493053e-11,6.467947107887064e-13,1.936823508668129e-10,6.390325480052578e-09,8.030394199490132e-11,2.411814611411053e-11,1.481994687437499e-06,7.013403351462224e-11,4.65219873313798e-08,1.1362450392262304e-10,4.978368750779159e-08,6.656188216589252e-11,7.189928310781822e-11,8.502409686144697e-10,1.726866418031022e-10,5.6201652908845124e-09,1.356874345219482e-07,9.653883947107469e-08,3.350687134810739e-13,4.0540414615999526e-10,7.886291436011688e-10,5.181247117164169e-10,1.7716588903389682e-09,2.4980616151103383e-09,1.1483132456032314e-12,2.683733486657284e-07,5.414591224278184e-09,1.7557838181442291e-12,7.618178591904886e-11,4.988513676347468e-13,4.5321340424721294e-08,2.2547984496580918e-10,3.758438299224172e-09,8.677984197118473e-09,3.69008921914297e-06,1.4806586737548709e-06,1.391378829891942e-06,1.7800608606554717e-11,3.8936537634547646e-13,4.981075417762687e-09,2.8354202998054106e-08
2.0037624599584263e-12,5.240422006461458e-12,5.733551571418301e-12,2.0967330228863962e-08,3.8111393202819963e-10,1.915335472093761e-12,6.487131247732518e-10,3.0118251773536735e-08,1.0551763286743383e-09,4.603017779915618e-11,2.645905838196548e-11,1.2055752480072286e-07,2.679247154011589e-09,2.689770539136507e-07,2.2477513444113978e-10,9.157631087632354e-12,7.660226333698609e-13,1.8996245840722484e-09,4.4261814336047165e-10,1.7708047317043367e-10,6.486643572435156e-10,4.632839634642557e-11,5.086365095522942e-09,5.154891589792545e-09,4.1079781839472075e-10,7.44997580419583e-09,1.5409029446803204e-11,7.50836784767821e-13,3.48421927855812e-06,2.4100972444001206e-10,2.3739555998724693e-08,2.6571447666891395e-11,4.083592006442305e-11,8.450898406852298e-09,3.624351689765666e-11,4.727993252279999e-10,1.495261714609303e-10,1.7658866633829678e-12,3.2670374173839106e-11,6.167153655669112e-09,5.778502001668121e-15,5.458136869742867e-13,1.4764790824896265e-12,4.754534497462538e-10,1.9979120261745923e-12,4.5783915305170325e-09,4.753103829729731e-07,3.4500087120759434e-11,3.70226964859899e-07,6.002916336576103e-10,1.6762042114382047e-09,6.549198242278649e-12,0.9999243598644837,6.559217485959958e-05,1.6672547201639268e-08,1.7478343456010085e-09,7.057816730617547e-11,3.936345420438968e-11,2.8925060769479905e-12,1.0187102364597937e-12,2.9845484962466758e-09,3.058483275578957e-11,9.48927710771171e-09,1.9016439184176547e-11,1.083479753868937e-10,4.521758900371391e-09,1.829230272954498e-08,2.5596758737132423e-09,9.487284671935973e-11,2.338478626429065e-06,3.6314609173741728e-09,2.4089489140682763e-10,2.5531668327344213e-13,1.2216522692672286e-09,2.2701450809926743e-10,9.093496163281061e-10,3.4142840227022823e-12,1.4937347385145928e-12,1.4809677691560728e-12,1.810191044032857e-06,5.20675793954148e-09,2.0979299974884502e-08,2.0885183401967767e-12,3.938079207063264e-08,2.5809590028576507e-12,6.153009570581033e-10,2.5620993347838717e-07,2.481810113406303e-12,6.565966771777558e-11,2.647729074220727e-11,2.3408716712975064e-11,6.699840866176822e-10,2.1173473894649435e-07,2.906046043233147e-07,1.9304999617628997e-10,1.9970941907479173e-12,8.030809701645835e-08,4.0750855683560376e-13,8.686161864213734e-08
2.591106622631303e-10,1.8091775981122473e-08,9.698623821676112e-11,1.491469450316524e-08,3.9328776442324975e-08,9.658641636105178e-08,1.7797713909902555e-12,2.384930666017506e-10,3.5947315809827944e-11,2.2545646086590903e-07,0.0002662648978306152,4.673375320786295e-10,1.821338069503038e-07,3.588418841272847e-07,1.5044656340091365e-06,1.6091864292093672e-09,1.3674508725676571e-05,4.6584407618211886e-12,2.073512234801373e-06,6.682363373455071e-12,2.874219637243646e-07,4.5444721752585654e-07,9.088602349676225e-07,6.1522503345141655e-09,3.0062261173971503e-10,8.103654692907631e-07,2.4330574528823965e-08,1.4604238185375162e-07,4.0204682268249325e-08,1.6965058782449764e-08,4.203559438557345e-13,2.4861750659276786e-06,4.8369250386569864e-08,9.060211835180888e-07,1.9168186445845946e-11,2.2040938929087917e-05,1.317165672961797e-09,1.2701890807378455e-14,3.740480909560364e-10,1.2629062002795514e-09,2.9827352075301646e-15,4.161417018502635e-06,8.022495865148e-11,1.141152427058205e-09,4.596481626214564e-07,1.7175227083674591e-09,0.9813131624783513,1.6688041874377837e-14,4.663580788824314e-09,4.291368477702585e-07,6.053628466683658e-09,0.0018451655099266536,8.825093153031848e-08,0.0003105975530078277,1.864555739462554e-07,2.0390441120527975e-08,0.012201199528613775,9.208931712339538e-12,2.150402886222325e-11,1.0352485368141842e-09,2.933146166741418e-06,7.308813441481283e-10,7.844681064957957e-06,9.308188692644982e-10,1.087691224863444e-05,1.4406768832941954e-05,5.163988585586236e-05,3.9566861845624716e-14,1.3238768369307875e-09,3.5455787430021336e-09,6.729473800011934e-10,8.373035888152702e-09,3.2366728468487895e-08,1.4964148138318028e-12,0.003024697035775736,0.0007687399181407329,1.475135114789076e-12,3.4555578227230156e-06,1.4195097645705261e-05,1.6467841172196225e-09,6.1016773945705626e-06,2.6224669820268858e-11,2.7470496750134266e-13,5.950113138620703e-06,1.0704511455567732e-09,1.7854225887336445e-11,7.330944157623676e-07,1.479733135002197e-11,5.7246186074516154e-05,3.587612465535965e-13,6.586437323327296e-13,1.1391101046753016e-05,9.638873695209562e-07,5.009325016599566e-06,5.691333529902185e-11,1.3120327862751435e-09,5.62955151197387e-11,2.557720887062159e-05,6.61356012692754e-08
6.962660695828746e-08,2.150431354524526e-09,1.7096347979374112e-06,1.9979275416963323e-07,4.867998396856852e-10,9.126730171272156e-09,1.1149677524586916e-05,2.4988653572508277e-09,3.7287042722904257e-07,1.4460916504343337e-10,2.283482367356852e-10,2.9143991251268666e-11,2.8183358771759506e-09,5.493081485782378e-10,1.1834003753590716e-11,6.222296376419878e-09,1.1198202568376716e-11,1.7480773793571974e-06,5.569838466194097e-11,6.125367561197672e-07,9.090333468172854e-08,1.55193964396089e-12,8.201807770348953e-12,6.053197825972904e-10,9.582108187923153e-10,2.145085452619847e-10,3.0622922860754084e-11,1.0480129078198947e-08,5.667224996314162e-12,3.5273446949333527e-09,4.765605609420419e-09,1.2182679939849126e-05,4.224572263737063e-06,4.155578846530679e-06,1.069797765831963e-07,1.5493196616301258e-11,9.162644212537153e-06,4.3078765754066593e-07,3.6502275949811414e-09,5.061209756760872e-07,7.75169459555409e-05,1.1220584785489481e-07,2.101515245671628e-09,1.3091923339978323e-07,8.031997884970199e-10,0.9994806889561275,3.2180062160003375e-10,5.870029066016849e-07,3.464237388532661e-10,1.8188865410184963e-11,4.555855121086125e-08,1.5252722173332654e-07,1.7319995597880095e-07,2.9550016669440113e-11,2.748172769136526e-09,7.970665844846896e-09,2.7751773442452873e-14,1.480612905001985e-08,0.000256481234275417,2.2266338477956114e-07,5.49560693099756e-07,5.772116213885437e-10,3.274013699462635e-10,2.3662193141921815e-10,4.7119819728398e-13,3.0207839229565913e-07,1.8397504416465553e-11,9.163355075514785e-09,5.336964492768126e-07,1.5003472171151386e-05,1.6464499036400743e-10,1.9045804710356817e-09,4.733255267300601e-10,8.566967573458844e-12,1.1408943840104536e-11,3.9616389664234015e-12,1.0090776563801664e-07,7.917136294314578e-11,2.3271945845099576e-10,1.4508070955122793e-05,1.0100333095374807e-09,2.7496579839774564e-07,7.753265973321504e-05,3.014316563754255e-10,2.738792231296003e-05,2.2039437171323004e-07,1.6763734984849566e-09,1.3242952843486937e-07,8.459734761562842e-13,6.98814359288431e-08,3.821808996323756e-07,1.8100479426543046e-10,5.4905033605585145e-09,1.2050013342164516e-11,6.776398509818803e-08,5.045046412779872e-10,1.6511823361919905e-10,2.4532834725193437e-12,3.048162752795383e-11
2.201299380172826e-07,1.7610848756139283e-08,2.685613532306458e-05,7.458400040508125e-08,2.7719537221437478e-08,3.0746679004315564e-08,9.133119783800648e-07,2.3968780855771094e-05,3.15514477256767e-09,3.018287713172975e-10,5.001170046329001e-06,2.2086509411045105e-08,4.885357693195809e-09,2.8745143514482782e-09,8.806338033370079e-11,7.715193333153426e-09,5.894961967224287e-10,6.288600443610713e-09,1.0221295552997217e-07,5.5897020225211205e-08,1.2743113331038432e-10,5.0541152490915426e-08,5.056391571506577e-09,5.4898188991661184e-09,6.713638927063846e-08,1.8728718097223912e-08,2.4941279859941198e-08,5.182348754458234e-09,8.422894220192924e-09,1.6649107312211102e-09,7.903268824578608e-05,3.0831277567047914e-07,5.493912684789506e-07,1.498917325804083e-09,2.8946607180354828e-09,5.739475656532761e-08,1.307462731081462e-08,6.646344061781536e-09,1.5507297278145368e-09,1.1596627968219434e-10,2.4875521216742136e-07,5.183705957657319e-11,2.7613993376976095e-06,1.0038330093709083e-06,6.06255191872844e-07,1.0722187352257622e-07,9.410285717099751e-11,2.4581105061265665e-08,1.005386694708736e-09,1.0440931756898224e-06,3.507637690472638e-08,5.21696610813247e-11,8.152835892247083e-10,7.023344239998986e-09,7.480317647809798e-10,4.480253681677977e-09,1.1440370005365767e-09,6.36697431173485e-08,1.7008799032454076e-06,4.744239288181588e-09,4.9663105247065604e-08,7.94725202977162e-07,2.670470801082715e-09,6.560239612500708e-09,5.289995117198003e-09,9.10984790901607e-09,2.6730996748360037e-09,4.118459117739513e-06,4.909443381073782e-05,5.2542378495403825e-06,8.793111669899593e-07,1.1378211364296328e-06,1.9878682320926014e-09,0.9997396155461616,1.85110232503492e-11,2.308974949237319e-09,1.3747517337558264e-07,8.550205817370461e-10,7.243743095525495e-11,6.392315937558743e-07,4.5984463431038806e-10,5.138272818604739e-07,3.737219648716073e-08,1.5737851507988153e-09,6.808166619195697e-10,2.922341307404143e-06,3.481553792395224e-05,2.722672259864982e-07,9.401136771719247e-09,2.00563645332231e-07,1.355890813145407e-05,2.704224111112121e-09,4.361412359250252e-07,3.170279124287402e-09,9.411855466789082e-08,4.463719098485369e-09,6.019890543107836e-09,4.120461997831991e-10,2.745188384320009e-07
3.885277383177013e-09,3.888758644118052e-08,4.168164144373951e-11,4.847053012885556e-11,1.1011721139009047e-08,5.5582190153603324e-11,5.163357152700639e-09,1.3690405487529258e-05,6.249954840268075e-08,1.277116865109239e-06,2.6608632373494865e-07,2.8404513882906552e-05,2.7433361899455653e-09,0.999572697899097,1.4569724184807004e-06,2.1469275629991485e-09,8.663248538742872e-10,9.530748294172682e-06,8.070337729532665e-09,8.871226006596719e-08,1.2718169861495383e-07,6.093653099301207e-11,6.8720255379166524e-09,1.18039314590771e-09,5.212599681011659e-10,2.2020471786168542e-10,1.4030460721300474e-07,1.5307822300429277e-12,2.5513496398539058e-08,7.83774573884833e-10,1.06774088372206e-08,4.661990074260145e-10,1.255134098045779e-09,2.3492323639828526e-06,5.7262187944471773e-11,5.740745282531894e-08,5.911501224922697e-11,1.1933444112243487e-10,1.6630130219858838e-10,1.879203430213083e-11,1.8606782658398083e-12,7.447354795315798e-09,9.088523739017541e-11,1.0044981620489111e-10,4.681022886521712e-09,3.9560849602141046e-08,2.127271063018685e-06,8.715994888061572e-08,2.3608257388614584e-05,3.125183514693776e-06,1.3261250544305734e-10,1.3469634335193858e-11,0.0001960657434547739,1.5402808924666853e-06,3.760195054305769e-09,4.630125598123031e-08,4.281534427545731e-10,2.42128041764658e-10,1.528756613176381e-10,6.144278903554335e-11,2.3311528611748062e-09,3.532312538477487e-11,6.012623739287367e-08,1.0099951102740298e-09,5.408694377342618e-09,1.2211113176654476e-08,1.5833989348987293e-08,1.8412813236331573e-09,4.3322329789764685e-10,7.520370171655486e-10,1.5867871904338775e-08,2.8972883580365045e-08,4.138383018056911e-12,1.4321583069684543e-09,1.6188215653760094e-06,2.178912509916777e-08,3.3072707756591845e-12,7.902629613716091e-11,1.114859663275828e-08,1.5474810207654092e-07,0.00011028029401824619,6.209292073055001e-09,4.579752971448547e-11,1.8151072054573828e-05,2.356337304294493e-10,1.0665542450126249e-10,1.102071919941971e-06,7.119091068266043e-12,6.123844185437648e-08,6.225558629224845e-10,1.467279444389e-11,2.3251994418840557e-07,6.884834004376719e-06,7.973440154314252e-07,1.2838134393778962e-09,7.240817894184859e-08,6.375781321911785e-11,2.489062277831546e-10,3.529684506626495e-06
3.807585098212945e-07,1.834950522198455e-08,3.3063636627147e-11,1.7324597989251987e-09,3.5207170457672594e-08,6.354599291824809e-07,2.9491435524469398e-06,3.240351313765609e-08,1.3428161032540231e-08,2.0290875714404636e-06,1.9305708130598044e-11,1.6475021280326646e-05,2.6067278278183014e-11,1.3448252573077512e-09,1.7854992497517476e-09,1.1501190349477436e-09,1.2464973812276686e-07,2.5545475478187993e-09,3.559790432583372e-07,4.853129481180128e-10,8.385896961546881e-09,5.694587627740424e-13,6.866502301463638e-11,3.0445902894071724e-10,3.9361321592839694e-08,1.8112277811783494e-09,1.2152501649616992e-09,4.8206536832209746e-11,7.633096239818485e-09,3.6207593139011416e-08,3.0976579645896244e-10,1.2708967854192672e-11,9.998969428448893e-11,2.2959156827798868e-08,9.4325375221348e-12,3.4320825221059936e-07,3.312892036004708e-09,2.8966842724171654e-09,1.3225614581129681e-08,5.062128267449901e-09,8.27893669750085e-11,3.68216988539419e-11,2.7819644374099093e-11,5.877245750221335e-09,1.3432976550788714e-10,3.561091645380073e-09,1.8154121061085573e-09,5.072565797560517e-08,3.8715804296742335e-07,3.308003526319631e-07,7.19048120187648e-09,1.1036615349079502e-08,4.701564716145234e-10,5.9362024579282504e-08,8.732608704645126e-10,2.5416680938006977e-10,3.108937333189563e-09,2.352922661549587e-10,1.074047666636674e-09,2.7130257396040696e-06,6.35515442536424e-08,1.8522380431794716e-08,1.3513257581574815e-09,7.163408335406107e-07,3.726933304687156e-12,1.5017497458885576e-08,1.269697421815756e-10,2.7099373445489033e-12,1.8029364036009993e-10,0.003047649121856043,9.459329939260946e-10,0.9966291456005376,2.1415125101461079e-10,3.0107125493776204e-09,1.4654023351334448e-09,9.983679436671806e-11,7.802827219946156e-08,2.3832957630512346e-10,1.6918184017319117e-07,2.642174923390837e-09,0.0002940331663598333,3.714173143823706e-11,1.705549526167724e-07,1.3043452967844583e-09,1.1229459778452976e-07,8.745703179160633e-09,8.684776676510117e-09,6.960272731643867e-10,6.2468032585451e-11,2.258410690936616e-07,2.5665595549201462e-08,6.875555388803532e-10,3.90539906929145e-07,3.1051714586085364e-08,5.009005203324678e-11,3.284450665484915e-09,6.529043981730281e-12,1.484952445263221e-11,6.31668551402667e-11
